scene,frame,variant,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
f6659a3107,f6659a3107/DSC04451,gt_label,prpp_compatible,0.5993717915151487,0.7791833289696933,0.7692307692307693,0.7281832559886386,0.8091653782198585,0.6642257499296552,0.5697002312570205,0.8125,1.0,15,7,2,22,17,16,13
f6659a3107,f6659a3107/DSC04451,gt_shape,prpp_compatible,0.9411764705882353,1.0,0.9411764705882353,0.75,0.75,1.0,1.0,1.0,1.0,16,1,1,17,17,13,13
f6659a3107,f6659a3107/DSC04455,raw,prpp_compatible,0.5347475824565382,0.7664715348543714,0.6976744186046512,0.6331702512482613,0.7028136010725712,0.6892673100356878,0.6356042388425756,0.65,1.0,15,11,2,26,17,20,13
f6659a3107,f6659a3107/DSC04455,gt_label,prpp_compatible,0.593543032925831,0.760477010936221,0.7804878048780488,0.7051338299165577,0.8171348177364197,0.6892673100356878,0.6356042388425756,0.7222222222222222,1.0,16,8,1,24,17,18,13
f6659a3107,f6659a3107/DSC04455,gt_shape,prpp_compatible,0.9411764705882353,1.0,0.9411764705882353,0.75,0.75,1.0,1.0,1.0,1.0,16,1,1,17,17,13,13
f6659a3107,f6659a3107/DSC04459,raw,prpp_compatible,0.5320979792996476,0.7981469689494715,0.6666666666666666,0.6356750389370582,0.7004655439466618,0.6851718341349553,0.6690159251742338,0.6842105263157895,1.0,14,11,3,25,17,19,13
f6659a3107,f6659a3107/DSC04459,gt_label,prpp_compatible,0.59930320182712,0.7990709357694935,0.75,0.7246287873333727,0.8162038860419359,0.6851718341349553,0.6690159251742338,0.6842105263157895,1.0,15,8,2,23,17,19,13
f6659a3107,f6659a3107/DSC04459,gt_shape,prpp_compatible,0.9411764705882353,1.0,0.9411764705882353,0.75,0.75,1.0,1.0,1.0,1.0,16,1,1,17,17,13,13
f6659a3107,f6659a3107/DSC04464,raw,prpp_compatible,0.5499424197429974,0.7561708271466214,0.7272727272727273,0.6413478824671511,0.6943229065251729,0.6821143433546965,0.7181282509538799,0.7,0.9285714285714286,16,10,2,26,18,20,14
f6659a3107,f6659a3107/DSC04464,gt_label,prpp_compatible,0.622682509935325,0.7691960416848133,0.8095238095238095,0.7567639577931291,0.8210872824488615,0.6821143433546965,0.7181282509538799,0.7368421052631579,0.9285714285714286,17,7,1,24,18,19,14
f6659a3107,f6659a3107/DSC04464,gt_shape,prpp_compatible,0.9444444444444444,1.0,0.9444444444444444,0.75,0.75,1.0,1.0,1.0,1.0,17,1,1,18,18,14,14
f6659a3107,f6659a3107/DSC04468,raw,prpp_compatible,0.47644970064124964,0.7146745509618745,0.6666666666666666,0.5498068391750258,0.6774863416494499,0.5876529872089534,0.6969208462125882,0.625,0.8235294117647058,17,13,4,30,21,24,17
f6659a3107,f6659a3107/DSC04468,gt_label,prpp_compatible,0.5283095046973992,0.7190879369492378,0.7346938775510204,0.647418289660161,0.7436089413195643,0.5876529872089534,0.6969208462125882,0.75,0.8235294117647058,18,10,3,28,21,20,17
f6659a3107,f6659a3107/DSC04468,gt_shape,prpp_compatible,0.8571428571428571,1.0,0.8571428571428571,0.7344498918354971,0.7386834401600207,0.8823529411764706,0.9622047881799071,0.9375,0.8823529411764706,18,3,3,21,21,16,17
f6659a3107,f6659a3107/DSC04473,raw,prpp_compatible,0.481059204569754,0.7483143182196172,0.6428571428571429,0.6223672520369317,0.7539791609211235,0.6722666718240724,0.7829301149634225,0.5862068965517241,0.9411764705882353,18,17,3,35,21,29,17
f6659a3107,f6659a3107/DSC04473,gt_label,prpp_compatible,0.5065501318861251,0.7598251978291877,0.6666666666666666,0.6499547437569453,0.7028638730817607,0.6722666718240724,0.7829301149634225,0.6538461538461539,0.9411764705882353,18,15,3,33,21,26,17
f6659a3107,f6659a3107/DSC04473,gt_shape,prpp_compatible,0.9523809523809523,1.0,0.9523809523809523,0.75,0.75,1.0,1.0,1.0,1.0,20,1,1,21,21,17,17
f6659a3107,f6659a3107/DSC04477,raw,prpp_compatible,0.49686641469857257,0.7204563013129303,0.6896551724137931,0.6856012835247158,0.8070412861445784,0.6711044352398523,0.7592625614574028,0.5806451612903226,1.0,20,17,1,37,21,31,17
f6659a3107,f6659a3107/DSC04477,gt_label,prpp_compatible,0.5166499467703077,0.7233099254784308,0.7142857142857143,0.6927637711506516,0.8166090636392846,0.6711044352398523,0.7592625614574028,0.6923076923076923,1.0,20,15,1,35,21,26,17
f6659a3107,f6659a3107/DSC04477,gt_shape,prpp_compatible,1.0,1.0,1.0,0.875,0.875,1.0,1.0,1.0,1.0,21,0,0,21,21,17,17
f6659a3107,f6659a3107/DSC04481,raw,prpp_compatible,0.5162846848421087,0.7314033035263205,0.7058823529411765,0.5610037163512159,0.6854315238844657,0.6530038373154529,0.7267726656065903,0.6153846153846154,1.0,18,13,2,31,20,26,16
f6659a3107,f6659a3107/DSC04481,gt_label,prpp_compatible,0.5287403129857124,0.7343615458134896,0.72,0.5674819740211791,0.6922938739900028,0.6530038373154529,0.7267726656065903,0.6666666666666666,1.0,18,12,2,30,20,24,16
f6659a3107,f6659a3107/DSC04481,gt_shape,prpp_compatible,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,20,0,0,20,20,16,16
f6659a3107,f6659a3107/DSC04486,raw,prpp_compatible,0.47593966281834144,0.7419059449815323,0.6415094339622641,0.4730251424635599,0.5698873705066254,0.6623193717620091,0.7253129265171228,0.5925925925925926,1.0,17,16,3,33,20,27,16
f6659a3107,f6659a3107/DSC04486,gt_label,prpp_compatible,0.4980259141799302,0.7470388712698953,0.6666666666666666,0.49546595436271496,0.6023352329374826,0.6623193717620091,0.7253129265171228,0.6153846153846154,1.0,17,14,3,31,20,26,16
