scene,frame,variant,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
1ada7a0617,1ada7a0617/DSC03498,gt_shape,prpp_compatible,0.36363636363636365,1.0,0.36363636363636365,0.10187508892391617,0.16666666666666666,0.3333333333333333,0.9173644053266274,0.3333333333333333,0.3333333333333333,2,3,4,5,6,3,3
1ada7a0617,1ada7a0617/DSC03500,raw,prpp_compatible,0.5476051912264829,0.7909852762160309,0.6923076923076923,0.5393451006522734,0.5681782193575419,0.5683805866044194,0.9152770737150712,0.6,0.8571428571428571,9,6,2,15,11,10,7
1ada7a0617,1ada7a0617/DSC03500,gt_label,prpp_compatible,0.5812847620177056,0.8073399472468135,0.72,0.5517817241313402,0.6055946223515942,0.5683805866044194,0.9152770737150712,0.6666666666666666,0.8571428571428571,9,5,2,14,11,9,7
1ada7a0617,1ada7a0617/DSC03500,gt_shape,prpp_compatible,0.9090909090909091,1.0,0.9090909090909091,0.7480582263020638,0.7499062039868615,0.8571428571428571,0.9999252388126231,0.8571428571428571,0.8571428571428571,10,1,1,11,11,7,7
1ada7a0617,1ada7a0617/DSC03502,raw,prpp_compatible,0.407155131251473,0.7379686753932948,0.5517241379310345,0.45859243567828883,0.4960225627558906,0.34733841952645733,0.8825908457721416,0.5,0.45454545454545453,8,6,7,14,15,10,11
1ada7a0617,1ada7a0617/DSC03502,gt_label,prpp_compatible,0.45091088965247894,0.726467544440105,0.6206896551724138,0.5186785409938176,0.588371299787152,0.3551410344568665,0.8828907312506603,0.625,0.45454545454545453,9,5,6,14,15,8,11
1ada7a0617,1ada7a0617/DSC03502,gt_shape,prpp_compatible,0.6666666666666666,1.0,0.6666666666666666,0.5762746325199232,0.6146028411943197,0.5454545454545454,0.9539302272903848,0.75,0.5454545454545454,9,3,6,12,15,8,11
1ada7a0617,1ada7a0617/DSC03503,raw,prpp_compatible,0.5395477016133448,0.7553667822586827,0.7142857142857143,0.5761601266726967,0.6056185884852101,0.6278400297480057,0.8864612667419429,0.5789473684210527,0.8571428571428571,15,9,3,24,18,19,14
1ada7a0617,1ada7a0617/DSC03503,gt_label,prpp_compatible,0.5871380402072166,0.7522706140154963,0.7804878048780488,0.6330315552417286,0.717114973758758,0.6720475470505464,0.8940520534395349,0.7058823529411765,0.9285714285714286,16,7,2,23,18,17,14
1ada7a0617,1ada7a0617/DSC03503,gt_shape,prpp_compatible,0.8888888888888888,1.0,0.8888888888888888,0.7430848886899243,0.7485397097936235,0.8571428571428571,0.987327758360991,0.8571428571428571,0.8571428571428571,16,2,2,18,18,14,14
1ada7a0617,1ada7a0617/DSC03505,raw,prpp_compatible,0.48892446888764957,0.7857714678551512,0.6222222222222222,0.5748911215601608,0.6434287737137937,0.5074241057521537,0.6452668427547877,0.5,0.625,14,11,6,25,20,20,16
1ada7a0617,1ada7a0617/DSC03505,gt_label,prpp_compatible,0.5445505875228591,0.7657742637040206,0.7111111111111111,0.6294867705314797,0.7169896252944996,0.5852065439526843,0.6698616901433978,0.6666666666666666,0.75,16,9,4,25,20,18,16
1ada7a0617,1ada7a0617/DSC03505,gt_shape,prpp_compatible,0.8,1.0,0.8,0.7414429202651122,0.741556285037699,0.75,0.9592030649783541,0.8,0.75,16,4,4,20,20,15,16
1ada7a0617,1ada7a0617/DSC03507,raw,prpp_compatible,0.49852205449342907,0.7976352871894865,0.625,0.5995271716481151,0.6695137524507012,0.48694877770041956,0.40736186761936016,0.5714285714285714,0.7222222222222222,15,11,7,26,22,21,18
1ada7a0617,1ada7a0617/DSC03507,gt_label,prpp_compatible,0.5721169668571292,0.7628226224761723,0.75,0.6846664502247771,0.7613432770256953,0.5814963814952416,0.6272384808231293,0.7,0.8888888888888888,18,8,4,26,22,20,18
1ada7a0617,1ada7a0617/DSC03507,gt_shape,prpp_compatible,0.7727272727272727,1.0,0.7727272727272727,0.7332320774876996,0.7335597394799542,0.7222222222222222,0.5552205929074209,0.7647058823529411,0.7222222222222222,17,5,5,22,22,17,18
1ada7a0617,1ada7a0617/DSC03509,raw,prpp_compatible,0.5310597161514851,0.7965895742272275,0.6666666666666666,0.6654266443247357,0.6996401418782702,0.486016986604667,0.6888648151181066,0.8333333333333334,0.6666666666666666,12,5,7,17,19,12,15
1ada7a0617,1ada7a0617/DSC03509,gt_label,prpp_compatible,0.5560680198250427,0.8109325289115206,0.6857142857142857,0.6799535536221829,0.7276897324601738,0.486016986604667,0.6888648151181066,0.8333333333333334,0.6666666666666666,12,4,7,16,19,12,15
1ada7a0617,1ada7a0617/DSC03509,gt_shape,prpp_compatible,0.7780219034181624,0.9874893389538214,0.7878787878787878,0.7817519957805282,0.7953052119138886,0.6666666666666666,0.9581924601010652,1.0,0.6666666666666666,13,1,6,14,19,10,15
1ada7a0617,1ada7a0617/DSC03511,raw,prpp_compatible,0.3999374750977676,0.6748944892274829,0.5925925925925926,0.38199548878373807,0.47829791345680084,0.387972398929448,0.5055030684692934,0.6363636363636364,0.7,8,7,4,15,12,11,10
1ada7a0617,1ada7a0617/DSC03511,gt_label,prpp_compatible,0.4019089305852755,0.6782213203626524,0.5925925925925926,0.4431353805344041,0.5179090945262385,0.39384533703696234,0.5174539830831606,0.8,0.7,8,7,4,15,12,10,10
1ada7a0617,1ada7a0617/DSC03511,gt_shape,prpp_compatible,0.6666666666666666,1.0,0.6666666666666666,0.4494601041041178,0.4986780715396579,0.6,0.5537923415218847,0.6,0.6,8,4,4,12,12,10,10
1ada7a0617,1ada7a0617/DSC03513,raw,prpp_compatible,0.4066224742493575,0.6607615206552059,0.6153846153846154,0.38893965984405554,0.47489919482738796,0.4634297428226728,0.5610246364385326,0.5454545454545454,0.75,8,7,3,15,11,11,8
1ada7a0617,1ada7a0617/DSC03513,gt_label,prpp_compatible,0.4066224742493575,0.6607615206552059,0.6153846153846154,0.383860260952356,0.475795113062415,0.4634297428226728,0.5610246364385326,0.5454545454545454,0.75,8,7,3,15,11,11,8
1ada7a0617,1ada7a0617/DSC03513,gt_shape,prpp_compatible,0.9090909090909091,1.0,0.9090909090909091,0.6589155970829421,0.6628439564203957,0.875,0.9820931629946881,0.875,0.875,10,1,1,11,11,8,8
1ada7a0617,1ada7a0617/DSC03514,raw,prpp_compatible,0.5027870744580321,0.7262479964393795,0.6923076923076923,0.5182917623048166,0.602225993241594,0.5366433248217917,0.6057398168887231,0.6363636363636364,0.75,9,6,2,15,11,11,8
1ada7a0617,1ada7a0617/DSC03514,gt_label,prpp_compatible,0.5172293636533553,0.7183741161852156,0.72,0.5124631605570089,0.6044843673747442,0.5366433248217917,0.6057398168887231,0.7,0.75,9,5,2,14,11,10,8
1ada7a0617,1ada7a0617/DSC03514,gt_shape,prpp_compatible,0.9090909090909091,1.0,0.9090909090909091,0.6531298970253337,0.6626387115208555,0.875,0.9788525215957047,0.875,0.875,10,1,1,11,11,8,8
1ada7a0617,1ada7a0617/DSC03516,raw,prpp_compatible,0.5079566045762796,0.7850238434360683,0.6470588235294118,0.531706651979477,0.6023143497350829,0.32580369846514456,0.2454162599332046,0.7777777777777778,0.4375,11,3,9,14,20,9,16
1ada7a0617,1ada7a0617/DSC03516,gt_label,prpp_compatible,0.5584923731083945,0.7911975285702256,0.7058823529411765,0.6141951427392889,0.7111010813730608,0.38772210096049875,0.6628574562064183,0.8888888888888888,0.5625,12,2,8,14,20,9,16
1ada7a0617,1ada7a0617/DSC03516,gt_shape,prpp_compatible,0.5789473684210527,1.0,0.5789473684210527,0.6427207883376431,0.6702310617312078,0.4375,0.353480400192805,0.5384615384615384,0.4375,11,7,9,18,20,13,16
1ada7a0617,1ada7a0617/DSC03518,raw,prpp_compatible,0.4221159690958859,0.791467442054786,0.5333333333333333,0.5017396317691131,0.5879002984868357,0.41096888056641717,0.5376702035434049,0.45,0.5,12,13,8,25,20,20,16
1ada7a0617,1ada7a0617/DSC03518,gt_label,prpp_compatible,0.5096472149167821,0.7644708223751732,0.6666666666666666,0.6197221571809927,0.6840311885382685,0.5073730092894241,0.8862140254183625,0.6111111111111112,0.625,15,10,5,25,20,18,16
1ada7a0617,1ada7a0617/DSC03518,gt_shape,prpp_compatible,0.7692307692307693,1.0,0.7692307692307693,0.6841932156573803,0.6883956384214374,0.6875,0.6170823904997457,0.7857142857142857,0.6875,15,4,5,19,20,14,16
