scene,frame,mode,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
1ada7a0617,1ada7a0617/DSC03592,per-view,prpp_compatible,0.5683602864786127,0.8023909926756886,0.7083333333333334,0.7254424023580156,0.7592443224553742,0.5649165070550723,0.8182350892793431,0.7368421052631579,0.7142857142857143,17,7,7,24,24,19,21
1ada7a0617,1ada7a0617/DSC03594,per-view,prpp_compatible,0.5417312845067467,0.81259692676012,0.6666666666666666,0.7792627945112597,0.8063092311399825,0.54661608357325,0.7382248570564268,0.65,0.7894736842105263,16,9,7,25,23,20,19
1ada7a0617,1ada7a0617/DSC03595,per-view,prpp_compatible,0.4965539969361434,0.8110381949957008,0.6122448979591837,0.6726561648822278,0.7090361795580195,0.5795027290204444,0.6874614508252507,0.6818181818181818,0.7894736842105263,15,11,8,26,23,22,19
1ada7a0617,1ada7a0617/DSC03597,per-view,prpp_compatible,0.5097602530327858,0.8283604111782771,0.6153846153846154,0.5957148002195336,0.664530264540297,0.5403449894724806,0.7345459813951755,0.625,0.8,12,8,7,20,19,16,15
1ada7a0617,1ada7a0617/DSC03599,per-view,prpp_compatible,0.3988034447393398,0.7976068894786796,0.5,0.35648534277223315,0.42441865590225164,0.39782633808699625,0.5986119428624094,0.5,0.5,8,7,9,15,17,12,14
1ada7a0617,1ada7a0617/DSC03601,per-view,prpp_compatible,0.5116613755454256,0.7994708992897275,0.64,0.701127107182422,0.7398947488700727,0.510170643165917,0.6163460835552508,0.7,0.6818181818181818,16,9,9,25,25,20,22
1ada7a0617,1ada7a0617/DSC03603,per-view,prpp_compatible,0.5415156392514328,0.8291958226037565,0.6530612244897959,0.6674416101095225,0.6935077459308715,0.5537804859029927,0.7338905379669434,0.7,0.6818181818181818,16,8,9,24,25,20,22
1ada7a0617,1ada7a0617/DSC03605,per-view,prpp_compatible,0.5845192426389584,0.8037139586285678,0.7272727272727273,0.6203704024536846,0.6409888381202848,0.5693125059215323,0.7511461635146582,0.7647058823529411,0.7368421052631579,16,5,7,21,23,17,19
1ada7a0617,1ada7a0617/DSC03606,per-view,prpp_compatible,0.5797935355290506,0.8014792991136875,0.723404255319149,0.652343452106927,0.6768444925060613,0.6363411673241571,0.8193319217175643,0.6190476190476191,0.7647058823529411,17,9,4,26,21,21,17
1ada7a0617,1ada7a0617/DSC03608,per-view,prpp_compatible,0.512632475140092,0.8031242110528108,0.6382978723404256,0.7711795594826484,0.8083262265920905,0.4917738925770326,0.6995989878718762,0.631578947368421,0.7368421052631579,15,9,8,24,23,19,19
