scene,frame,mode,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
f6659a3107,f6659a3107/DSC04758,per-view,prpp_compatible,0.22334874230929241,0.9306197596220517,0.24,0.4069791110064044,0.5944256744646232,0.22461384217299504,0.535552492396414,0.2,0.3333333333333333,3,12,7,15,10,10,6
f6659a3107,f6659a3107/DSC04763,per-view,prpp_compatible,0.34508785704249734,0.9202342854466595,0.375,0.3670559523317095,0.495468133623702,0.2524145610105316,0.35873872893190767,0.25,0.25,3,6,4,9,7,4,4
f6659a3107,f6659a3107/DSC04767,per-view,prpp_compatible,0.32576165736707147,0.8958445577594466,0.36363636363636365,0.23357747452557776,0.35674629885588516,0.03846534034286452,0.07164403301546503,0.0,0.0,2,4,3,6,5,2,2
f6659a3107,f6659a3107/DSC04772,per-view,prpp_compatible,0.2743855483585322,0.8917530321652296,0.3076923076923077,0.23136815183837375,0.3603290395003868,0.03371957518826535,0.06309276022752353,0.0,0.0,2,5,4,7,6,3,2
f6659a3107,f6659a3107/DSC04776,per-view,prpp_compatible,0.38185664708649997,0.8273560686874166,0.46153846153846156,0.318111615020348,0.48874685540403323,0.03141235705026713,0.05785129675427561,0.0,0.0,3,4,3,7,6,3,2
f6659a3107,f6659a3107/DSC04780,per-view,prpp_compatible,0.20562018799202103,0.6682656109740683,0.3076923076923077,0.1753733038370931,0.33529485386549296,0.01661150371231774,0.0636935086205168,0.0,0.0,2,3,6,5,8,1,4
f6659a3107,f6659a3107/DSC04785,per-view,prpp_compatible,0.37447882207794947,0.9361970551948736,0.4,0.38848162295252064,0.40499900502710473,0.627736734009018,0.9296395205046118,0.5,0.6666666666666666,3,6,3,9,6,4,3
f6659a3107,f6659a3107/DSC04789,per-view,prpp_compatible,0.5261500050884087,0.7453791738752457,0.7058823529411765,0.5740465174910593,0.6595795280023163,0.4307505217997699,0.922037788510774,0.5,0.75,6,3,2,9,8,4,4
f6659a3107,f6659a3107/DSC04793,per-view,prpp_compatible,0.5538333015843402,0.7753666222180763,0.7142857142857143,0.4846041388862977,0.600781387171937,0.3654646189735614,0.6872004558535959,0.5,0.5,5,3,1,8,6,2,2
f6659a3107,f6659a3107/DSC04798,per-view,prpp_compatible,0.5868270978781966,0.880240646817295,0.6666666666666666,0.4401203234086475,0.4818304319114804,0.37853465498693717,0.7261016018576752,0.3333333333333333,0.5,4,3,1,7,5,3,2
f6659a3107,f6659a3107/DSC04802,per-view,prpp_compatible,0.5837493792560893,0.8756240688841339,0.6666666666666666,0.43781203444206696,0.4834934314748659,0.3258215534473665,0.6194068669443514,0.3333333333333333,0.5,4,3,1,7,5,3,2
f6659a3107,f6659a3107/DSC04807,per-view,prpp_compatible,0.4238970507702074,0.8477941015404148,0.5,0.31792278807765556,0.3607925437816683,0.22512176487441504,0.5428361418810398,0.3333333333333333,0.3333333333333333,3,4,2,7,5,3,3
f6659a3107,f6659a3107/DSC04811,per-view,prpp_compatible,0.4281251179604322,0.8562502359208644,0.5,0.32109588202250827,0.3606317133083707,0.2320030208143247,0.46936984173695345,0.3333333333333333,0.3333333333333333,3,4,2,7,5,3,3
f6659a3107,f6659a3107/DSC04815,per-view,prpp_compatible,0.35951376559479575,0.7489870116558245,0.48,0.5577184586739948,0.7436388166562538,0.34905534160925467,0.6715447034500747,0.5555555555555556,0.625,6,8,5,14,11,9,8
f6659a3107,f6659a3107/DSC04820,per-view,prpp_compatible,0.4938031772610885,0.6995545011198754,0.7058823529411765,0.6829478488588288,0.8093849475827799,0.5270589903538393,0.7374761958728667,0.6923076923076923,0.8181818181818182,12,7,3,19,15,13,11
f6659a3107,f6659a3107/DSC04824,per-view,prpp_compatible,0.47327755738997884,0.6310367431866385,0.75,0.7157695773755585,0.8916356947597606,0.4853450735733988,0.639488166026477,0.8125,0.9333333333333333,15,6,4,21,19,16,15
f6659a3107,f6659a3107/DSC04829,per-view,prpp_compatible,0.4958959853201767,0.7283472284390096,0.6808510638297872,0.6903222883454179,0.7875782635840824,0.5159194857900288,0.7317200863491569,0.7,0.7368421052631579,16,9,6,25,22,20,19
f6659a3107,f6659a3107/DSC04833,per-view,prpp_compatible,0.5502295279035696,0.7095064965072344,0.7755102040816326,0.6225291541990389,0.7865501480227699,0.6032165976698763,0.768147590181175,0.8181818181818182,0.8421052631578947,19,8,3,27,22,22,19
f6659a3107,f6659a3107/DSC04837,per-view,prpp_compatible,0.5060468294130868,0.6846515927353526,0.7391304347826086,0.5380090516863058,0.6492057248513982,0.5325803588424648,0.5504338554866537,0.7777777777777778,0.7894736842105263,17,7,5,24,22,18,19
f6659a3107,f6659a3107/DSC04842,per-view,prpp_compatible,0.5310803612815481,0.7267415470168553,0.7307692307692307,0.6498797461321759,0.7590939250825779,0.6295713435381141,0.7448511819324254,0.7083333333333334,0.8888888888888888,19,11,3,30,22,24,18
f6659a3107,f6659a3107/DSC04846,per-view,prpp_compatible,0.4588201340213324,0.7455827177846652,0.6153846153846154,0.5171766989347012,0.6386099279149515,0.564358677934897,0.6988142018382539,0.6666666666666666,0.8333333333333334,16,14,6,30,22,24,18
