scene,frame,mode,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
5748ce6f01,5748ce6f01/DSC09309,per-view,prpp_compatible,0.7294645625368206,0.9118307031710257,0.8,0.43796838185518644,0.4673770631896051,0.5764582201330387,0.7898012256575234,1.0,0.6666666666666666,4,1,1,5,5,2,3
5748ce6f01,5748ce6f01/DSC09315,per-view,prpp_compatible,0.7619317594352362,0.8571732293646407,0.8888888888888888,0.41678514034831676,0.45400650580710994,0.5460519389749003,0.7742778425195319,1.0,0.6666666666666666,4,0,1,4,5,2,3
5748ce6f01,5748ce6f01/DSC09320,per-view,prpp_compatible,0.7329943344770162,0.9162429180962703,0.8,0.45016369209760465,0.4736855875590329,0.5879662947460105,0.8502189494199941,1.0,0.6666666666666666,4,1,1,5,5,2,3
5748ce6f01,5748ce6f01/DSC09325,per-view,prpp_compatible,0.6500961611552792,0.8938822215885089,0.7272727272727273,0.4427793275953047,0.469443197110825,0.5711735348543099,0.8392226303277524,0.5,0.6666666666666666,4,2,1,6,5,4,3
5748ce6f01,5748ce6f01/DSC09330,per-view,prpp_compatible,0.6360365324943105,0.795045665617888,0.8,0.39264118632545364,0.48230890588037845,0.4122319251901667,0.6259505701779178,1.0,0.6666666666666666,4,0,2,4,6,2,3
5748ce6f01,5748ce6f01/DSC09335,per-view,prpp_compatible,0.5659075008219132,0.9195996888356089,0.6153846153846154,0.48202389962458025,0.5933614955630724,0.5163661973269289,0.6112506802251575,0.75,0.75,4,2,3,6,7,4,4
5748ce6f01,5748ce6f01/DSC09340,per-view,prpp_compatible,0.4550566713325321,0.8191020083985577,0.5555555555555556,0.4280133857026925,0.5886279212121152,0.4627125550831705,0.5023657121575181,0.8,0.6666666666666666,5,4,4,9,9,5,6
5748ce6f01,5748ce6f01/DSC09345,per-view,prpp_compatible,0.441956232517336,0.8397168417829384,0.5263157894736842,0.4192981608019034,0.5746476509396868,0.48133489982251554,0.46013394789327966,0.6666666666666666,0.6666666666666666,5,5,4,10,9,6,6
5748ce6f01,5748ce6f01/DSC09350,per-view,prpp_compatible,0.45850155197123155,0.8253027935482168,0.5555555555555556,0.41611106136135256,0.569205784087479,0.46856138333189196,0.44655019156771425,0.8,0.6666666666666666,5,4,4,9,9,5,6
5748ce6f01,5748ce6f01/DSC09355,per-view,prpp_compatible,0.47990434746546995,0.863827825437846,0.5555555555555556,0.46957990280755424,0.5793539007028322,0.5456865001303168,0.47058495536403716,0.6666666666666666,0.8,5,5,3,10,8,6,5
5748ce6f01,5748ce6f01/DSC09360,per-view,prpp_compatible,0.52735983466818,0.8965117189359061,0.5882352941176471,0.48398370336357566,0.591581284287784,0.5751095186476121,0.4662269071014906,0.8,0.8,5,4,3,9,8,5,5
5748ce6f01,5748ce6f01/DSC09365,per-view,prpp_compatible,0.7606655879933,0.9032903857420437,0.8421052631578947,0.773722264939131,0.8175575891128033,0.7377179046225709,0.7757083194249255,0.8333333333333334,0.8333333333333334,8,2,1,10,9,6,6
5748ce6f01,5748ce6f01/DSC09370,per-view,prpp_compatible,0.7661580496487888,0.9098126839579367,0.8421052631578947,0.7834033568200323,0.8143624136673069,0.74263326752587,0.8517793763672449,0.8333333333333334,0.8333333333333334,8,2,1,10,9,6,6
5748ce6f01,5748ce6f01/DSC09375,per-view,prpp_compatible,0.7219072400524489,0.9023840500655611,0.8,0.7805570064157596,0.8098260671706716,0.7279242250297097,0.8450317742348591,0.7142857142857143,0.8333333333333334,8,3,1,11,9,7,6
5748ce6f01,5748ce6f01/DSC09381,per-view,prpp_compatible,0.6576795864768354,0.9043094314056487,0.7272727272727273,0.776030997179772,0.8071716614944306,0.6222313503879163,0.8391319921747061,0.625,0.7142857142857143,8,4,2,12,10,8,7
5748ce6f01,5748ce6f01/DSC09386,per-view,prpp_compatible,0.7199750385550445,0.8999687981938057,0.8,0.7729907482358833,0.8038153658682374,0.6177886168351746,0.8289370930941035,0.8333333333333334,0.7142857142857143,8,2,2,10,10,6,7
5748ce6f01,5748ce6f01/DSC09391,per-view,prpp_compatible,0.7060257450567178,0.8236967025661708,0.8571428571428571,0.6893649239412105,0.7526208562208754,0.7055723469215215,0.6705105830563698,0.8571428571428571,0.8571428571428571,9,2,1,11,10,7,7
5748ce6f01,5748ce6f01/DSC09396,per-view,prpp_compatible,0.731522324319474,0.9144029053993424,0.8,0.7833806777061498,0.8031426074431063,0.7855523667656901,0.9066335869259893,0.7,0.875,10,4,1,14,11,10,8
5748ce6f01,5748ce6f01/DSC09401,per-view,prpp_compatible,0.6358295054608126,0.8477726739477501,0.75,0.5865371246426334,0.595923700699113,0.6834431119210413,0.850667048110352,0.7,0.7777777777777778,9,4,2,13,11,10,9
5748ce6f01,5748ce6f01/DSC09406,per-view,prpp_compatible,0.6893971784744076,0.8272766141692891,0.8333333333333334,0.5755308809452,0.6510797597159846,0.7310191411802645,0.658396427197999,0.8888888888888888,0.8888888888888888,10,3,1,13,11,9,9
5748ce6f01,5748ce6f01/DSC09411,per-view,prpp_compatible,0.6711169775775045,0.8541488805531876,0.7857142857142857,0.7202981350582788,0.7857955889250223,0.6075295125921947,0.609204942831674,0.8,0.7272727272727273,11,3,3,14,14,10,11
5748ce6f01,5748ce6f01/DSC09416,per-view,prpp_compatible,0.7274362523944099,0.8927626733931394,0.8148148148148148,0.7509393170845174,0.7696238601937486,0.6405545902956968,0.8340547875255985,0.8888888888888888,0.7272727272727273,11,2,3,13,14,9,11
5748ce6f01,5748ce6f01/DSC09421,per-view,prpp_compatible,0.6648906257460803,0.8643578134699043,0.7692307692307693,0.6088130475648759,0.6158253659531577,0.6245102734588354,0.7344167281816677,0.7777777777777778,0.7,10,3,3,13,13,9,10
5748ce6f01,5748ce6f01/DSC09426,per-view,prpp_compatible,0.7030509516114781,0.8947921202327904,0.7857142857142857,0.6631749479733883,0.6717024725235752,0.7104112627988195,0.7801660571711084,0.7272727272727273,0.8,11,4,2,15,13,11,10
